iter	Logloss
573	0.1506222497
574	0.1505641682
575	0.1504848872
576	0.1504182654
577	0.1503425513
578	0.1502884647
579	0.1502346191
580	0.1501977474
581	0.1501679748
582	0.1501169631
583	0.1500766397
584	0.1500393683
585	0.1499812266
586	0.1499057907
587	0.1498717674
588	0.1498448886
589	0.1498094454
590	0.1497849303
591	0.1497354935
592	0.149617253
593	0.1495783273
594	0.1495174815
595	0.1494440808
596	0.1493934455
597	0.14933621
598	0.1492509761
599	0.1491902857
600	0.1491063459
601	0.1491057845
602	0.1490823297
603	0.1490502436
604	0.1489816684
605	0.1489650689
606	0.1489516343
607	0.1489145769
608	0.1489121814
609	0.1488547092
610	0.1488254002
611	0.1487683788
612	0.1487155616
613	0.1486757786
614	0.1486061797
615	0.1485688719
616	0.1485474193
617	0.1484855405
618	0.1484328517
619	0.1484203607
620	0.1483058485
621	0.1482531983
622	0.1482088968
623	0.1481376712
624	0.1481237137
625	0.1480823863
626	0.1480329201
627	0.1479446281
628	0.1479131507
629	0.1478794035
630	0.1478188844
631	0.1477822371
632	0.1477488216
633	0.1476546514
634	0.1476251184
635	0.1476060573
636	0.1475643331
637	0.1475402116
638	0.1475244581
639	0.1474551615
640	0.1474009573
641	0.1473367168
642	0.1473007099
643	0.1472640838
644	0.1472089387
645	0.1471631052
646	0.1470817862
647	0.1470355793
648	0.1469717356
649	0.1468957262
650	0.1468211063
651	0.1467472597
652	0.1466947764
653	0.1466315125
654	0.1465906672
655	0.1465454694
656	0.1465452072
657	0.1465407443
658	0.1465001668
659	0.1464716283
660	0.1464526568
661	0.1464508442
662	0.1464373001
663	0.1463778412
664	0.1462513522
665	0.1461788821
666	0.1461553825
667	0.1460860424
668	0.1460405437
669	0.1459660652
670	0.1459152658
671	0.1458874643
672	0.1458618628
673	0.1458497088
674	0.1458169973
675	0.1457670756
676	0.1457193243
677	0.1456707696
678	0.1456162079
679	0.1456115917
680	0.1455722421
681	0.1455096969
682	0.1455083539
683	0.1454317049
684	0.145407942
685	0.1453461356
686	0.1452780064
687	0.1452421063
688	0.1451814949
689	0.1451517291
690	0.1451188963
691	0.145073267
692	0.1450099047
693	0.1449348107
694	0.1448477824
695	0.1447707673
696	0.1447703542
697	0.1446554881
698	0.1446260451
699	0.144587628
700	0.1445297923
701	0.1445087801
702	0.1444543482
703	0.1444077314
704	0.1443763113
705	0.1443170527
706	0.1442870216
707	0.1442797131
708	0.1442371071
709	0.144203044
710	0.1441570177
711	0.1441207365
712	0.1440301862
713	0.1439838332
714	0.143970102
715	0.1439006146
716	0.1438918497
717	0.143739508
718	0.1436930399
719	0.1436661198
720	0.1436008524
721	0.1435718216
722	0.1435697212
723	0.143532703
724	0.1435250149
725	0.1434942074
726	0.1434266939
727	0.1433865129
728	0.1433551395
729	0.1433087613
730	0.1432572408
731	0.1432089575
732	0.14315285
733	0.1430815204
734	0.143054123
735	0.1430114897
736	0.1429499746
737	0.1428652536
738	0.1428145397
739	0.1427377545
740	0.142663104
741	0.1426470636
742	0.1426197752
743	0.1425897484
744	0.1425193301
745	0.1424827434
746	0.1424222382
747	0.1423835542
748	0.1423500909
749	0.1423384598
750	0.1422949672
751	0.1422399161
752	0.1421880082
753	0.1421415591
754	0.1421004253
755	0.1420677228
756	0.1420113955
757	0.1419824747
758	0.1419199533
759	0.1418842393
760	0.1418469134
761	0.1417990828
762	0.1417527886
763	0.1417144367
764	0.1416542646
765	0.1416110737
766	0.1415676224
767	0.1415431233
768	0.1415045754
769	0.1414711691
770	0.1414195315
771	0.1413830793
772	0.1413205063
773	0.1412406774
774	0.141207921
775	0.1411382716
776	0.1410903669
777	0.1410658897
778	0.1409989147
779	0.1409736558
780	0.1409248492
781	0.1408841636
782	0.1408308527
783	0.1407826315
784	0.1407485963
785	0.1407158142
786	0.1406886127
787	0.1406605202
788	0.1405980769
789	0.1405403313
790	0.1404709793
791	0.1404300881
792	0.1404090567
793	0.1403962815
794	0.140317641
795	0.1402757267
796	0.1402571237
797	0.1401988212
798	0.1401472231
799	0.1401329366
800	0.1400949473
801	0.1400215367
802	0.1399678959
803	0.1399347008
804	0.1398631783
805	0.1398190524
806	0.1397753027
807	0.1397348652
808	0.139720261
809	0.1396844536
810	0.1396836135
811	0.1396454717
812	0.1396049481
813	0.1395414811
814	0.1395016271
815	0.1394618991
816	0.1394203488
817	0.139392977
818	0.1393766748
819	0.1392907488
820	0.1392495247
821	0.1391815794
822	0.1391389865
823	0.1390752273
824	0.1390500338
825	0.1389905108
826	0.1389598689
827	0.1389370243
828	0.1388843134
829	0.138863371
830	0.1388278947
831	0.1387772822
832	0.1387640681
833	0.1387250157
834	0.1386933332
835	0.1386425788
836	0.1385811498
837	0.1385202295
838	0.1384767894
839	0.1384682729
840	0.1384473094
841	0.1384290244
842	0.1384011757
843	0.1383290135
844	0.1382991996
845	0.1382422902
846	0.1382027606
847	0.1381403807
848	0.1381039986
849	0.1380652629
850	0.1379589591
851	0.1379051444
852	0.1378667874
853	0.1378103134
854	0.1377597343
855	0.1377275621
856	0.13768273
857	0.1376821853
858	0.1375580455
859	0.1375167839
860	0.1374690634
861	0.1373769405
862	0.1373084775
863	0.1372509099
864	0.1371644971
865	0.1371099666
866	0.1370641135
867	0.1370213769
868	0.1369787543
869	0.1369506923
870	0.1369133181
871	0.1368296485
872	0.1367874977
873	0.1367606898
874	0.1367128381
875	0.1366523022
876	0.1365986773
877	0.1365594103
878	0.1364798539
879	0.136419721
880	0.1363382465
881	0.1363231294
882	0.1362472378
883	0.1362402765
884	0.1361990072
885	0.1361909331
886	0.1361857176
887	0.1361376859
888	0.1361007826
889	0.1360552331
890	0.1359714488
891	0.1359430252
892	0.1359288024
893	0.1359012229
894	0.1358548646
895	0.1358270395
896	0.1358095588
897	0.1357692551
898	0.1357399315
899	0.1356947379
900	0.1356393603
901	0.1355993833
902	0.1355606461
903	0.1355241197
904	0.1355006785
905	0.1354555502
906	0.1354419874
907	0.1354200674
908	0.135376696
909	0.135338085
910	0.13529684
911	0.1352684717
912	0.1352684488
913	0.135232654
914	0.1352178295
915	0.1351783569
916	0.1350650603
917	0.1350183968
918	0.1349372709
919	0.1349054586
920	0.1348703192
921	0.1348510457
922	0.1348142962
923	0.1347516066
924	0.1347326631
925	0.1346861663
926	0.1346606191
927	0.1346185399
928	0.1346055389
929	0.134587247
930	0.1345872026
931	0.1345762466
932	0.1345272354
933	0.1345131293
934	0.1344852263
935	0.134470688
936	0.1344233876
937	0.1344093248
938	0.1343613855
939	0.1343599678
940	0.134309905
941	0.1342934833
942	0.1342026578
943	0.1341699375
944	0.1341132503
945	0.134067435
946	0.1340430028
947	0.1340128571
948	0.1339656974
949	0.1339460082
950	0.133892835
951	0.1338674227
952	0.1338336591
953	0.1337953084
954	0.1337698497
955	0.1337191171
956	0.1336834286
957	0.1336557286
958	0.1336329326
959	0.1336315225
960	0.1336131339
961	0.1335939476
962	0.1335671222
963	0.1335458123
964	0.1335395883
965	0.1335153056
966	0.133491228
967	0.1334436026
968	0.1333985863
969	0.1333898128
970	0.1333563324
971	0.133320976
972	0.1333140582
973	0.1332690336
974	0.133221213
975	0.1331754575
976	0.1331156569
977	0.1330763802
978	0.1330230989
979	0.1330093236
980	0.1329759873
981	0.1329337476
982	0.1328677318
983	0.1328140041
984	0.1327819387
985	0.1327229111
986	0.1326725658
987	0.1326631445
988	0.1326424736
989	0.1326082227
990	0.1325697874
991	0.132532321
992	0.1324948376
993	0.1324788948
994	0.1324577272
995	0.1324423403
996	0.1323945229
997	0.1323798819
998	0.1323604939
999	0.1323472075
1000	0.1323151678
1001	0.1322578947
1002	0.1322044474
1003	0.1321879968
1004	0.132139611
1005	0.1321031559
1006	0.1320830764
1007	0.1320567428
1008	0.1320163597
1009	0.1319944373
1010	0.1319489567
1011	0.1319377723
1012	0.1318838181
1013	0.1318324519
1014	0.1317926057
1015	0.1317702808
1016	0.1317465697
1017	0.1317378781
1018	0.1317171835
1019	0.13167459
1020	0.1316359
1021	0.1316041081
1022	0.1315706084
1023	0.1315576818
1024	0.1315102014
1025	0.131477603
1026	0.1314424741
1027	0.1314028773
1028	0.1313687185
1029	0.1312949817
1030	0.1312819344
1031	0.1312632254
1032	0.1311869125
1033	0.1311294723
1034	0.1310921477
1035	0.1310333362
1036	0.1310003852
1037	0.1309701484
1038	0.1309199145
1039	0.1308902655
1040	0.1308669482
1041	0.1308379184
1042	0.1308032627
1043	0.1307760009
1044	0.1307400354
1045	0.130723428
1046	0.1306926089
1047	0.1306676861
1048	0.1306476186
1049	0.1306056921
1050	0.1305745515
1051	0.1305590283
1052	0.1305523901
1053	0.1305282713
1054	0.1305118557
1055	0.1304936696
1056	0.1304634056
1057	0.1304384425
1058	0.1304100387
1059	0.1303700698
1060	0.1303540297
1061	0.1303201048
1062	0.1302825527
1063	0.1302318863
1064	0.130216186
1065	0.1302086582
1066	0.1301629636
1067	0.1301452944
1068	0.1300717899
1069	0.1300303609
1070	0.1300139705
1071	0.1299669419
1072	0.1299185529
1073	0.1298647289
1074	0.1298243195
1075	0.1297935174
1076	0.1297296868
1077	0.1296975536
1078	0.129644245
1079	0.1295874291
1080	0.1295707851
1081	0.1295515792
1082	0.1295283059
1083	0.1294975425
1084	0.129453085
1085	0.1294094695
1086	0.1293601804
1087	0.1293213802
1088	0.1292787225
1089	0.1292653073
1090	0.1292283586
1091	0.1291958428
1092	0.1291620357
1093	0.1291478771
1094	0.1291128404
1095	0.1290539699
1096	0.129025849
1097	0.1289798949
1098	0.1289622197
1099	0.1289181037
1100	0.1288709325
1101	0.1288430684
1102	0.1288036141
1103	0.1287797999
1104	0.1287622174
1105	0.1287491621
1106	0.1286988489
1107	0.1286507347
1108	0.128642793
1109	0.1285961001
1110	0.1285402809
1111	0.1285037686
1112	0.1284803472
1113	0.1284625197
1114	0.1284484053
1115	0.128411781
1116	0.1283731808
1117	0.1283473585
1118	0.1282875993
1119	0.1282477565
1120	0.1281779611
1121	0.1281159626
1122	0.1280722259
1123	0.1280487806
1124	0.1280019965
1125	0.127960167
1126	0.1279517891
1127	0.1278928492
1128	0.1278608276
1129	0.1278373551
1130	0.1277941542
1131	0.1277817317
1132	0.1277102401
1133	0.1276816955
1134	0.1276411463
1135	0.1276036374
1136	0.1275806452
1137	0.1275279456
1138	0.1274914579
1139	0.1274728526
1140	0.12739738
1141	0.1273941021
1142	0.1273551846
1143	0.1272786202
1144	0.1272570521
1145	0.1272243416
1146	0.1271395445
1147	0.1271222593
1148	0.1270820143
1149	0.1270461328
1150	0.1270360342
1151	0.1269978626
1152	0.1269777065
1153	0.126905507
1154	0.1268641523
1155	0.1268366782
1156	0.1267694393
1157	0.1267435082
1158	0.1266924845
1159	0.1266509857
1160	0.126597485
1161	0.1265674828
1162	0.1265555695
1163	0.1265441355
1164	0.1265223541
1165	0.1264728437
1166	0.1264279058
1167	0.1263957027
1168	0.1263541354
1169	0.1263262429
1170	0.1263208491
1171	0.1263176067
1172	0.1262661497
1173	0.1262336762
1174	0.1261999306
1175	0.1261972861
1176	0.126174643
1177	0.1261534766
1178	0.1261466223
1179	0.1261129582
1180	0.1260986503
1181	0.1260954784
1182	0.1260727571
1183	0.1260584122
1184	0.1260417253
1185	0.1259885594
1186	0.1259421337
1187	0.1259117136
1188	0.1258829666
1189	0.1258607235
1190	0.1258509696
1191	0.1258450222
1192	0.1257997757
1193	0.125761538
1194	0.1257086354
1195	0.1256507743
1196	0.1256137843
1197	0.1255291828
1198	0.1254366993
1199	0.1254271231
1200	0.1253863371
1201	0.1253066797
1202	0.1252924519
1203	0.1252642989
1204	0.1252126846
1205	0.1251959344
1206	0.1251744365
1207	0.125127861
1208	0.1251005819
1209	0.1250692382
1210	0.1250528409
1211	0.1249942129
1212	0.1249237857
1213	0.1248793494
1214	0.1248468809
1215	0.1248165242
1216	0.1247781756
1217	0.1247636336
1218	0.1246975706
1219	0.1246455388
1220	0.124606558
1221	0.1245578334
1222	0.1245168182
1223	0.1244884223
1224	0.1244537266
1225	0.1244066282
1226	0.1243785183
1227	0.1243372334
1228	0.1242740091
1229	0.1242533278
1230	0.1241742605
1231	0.1241400954
1232	0.1240886664
1233	0.1240662034
1234	0.1240047145
1235	0.1239832769
1236	0.1239637064
1237	0.1239082332
1238	0.1238792506
1239	0.1238414483
1240	0.1238149904
1241	0.1237486136
1242	0.1236972997
1243	0.1236877614
1244	0.1236741834
1245	0.1236556141
1246	0.1236316612
1247	0.1235829644
1248	0.1235243884
1249	0.1234799025
1250	0.1234193624
1251	0.1233943329
1252	0.1233570699
1253	0.1233133756
1254	0.1233010452
1255	0.1232759117
1256	0.1232531304
1257	0.1232301816
1258	0.1232211528
1259	0.1231740118
1260	0.1231095718
1261	0.1230814921
1262	0.1230218061
1263	0.1229819969
1264	0.1229418725
1265	0.1229018239
1266	0.122873492
1267	0.1228376619
1268	0.1228131853
1269	0.1227745957
1270	0.1227425286
1271	0.1227103795
1272	0.12265938
1273	0.1226392335
1274	0.1226244415
1275	0.1226090146
1276	0.122566095
1277	0.1225308563
1278	0.1224900927
1279	0.1224703252
1280	0.1224453265
1281	0.1224076035
1282	0.1223764656
1283	0.1223467039
1284	0.122337584
1285	0.1223119858
1286	0.1222607159
1287	0.1222245407
1288	0.1221757163
1289	0.1221654012
1290	0.1221299252
1291	0.1221044556
1292	0.1220320551
1293	0.1220098367
1294	0.1219528987
1295	0.1219305338
1296	0.1219131901
1297	0.1218628719
1298	0.1218201206
1299	0.1217933255
1300	0.1217687429
1301	0.121735729
1302	0.1217016584
1303	0.1216953806
1304	0.1216703566
1305	0.1216324906
1306	0.1216153187
1307	0.1215751955
1308	0.1215297384
1309	0.1214941636
1310	0.1214422403
1311	0.1213858527
1312	0.1213535866
1313	0.1213261154
1314	0.1212868372
1315	0.1212423608
1316	0.1212162375
1317	0.1211779465
1318	0.1211447487
1319	0.1210707855
1320	0.1210645765
1321	0.1210350382
1322	0.1209839746
1323	0.1209601803
1324	0.1209359168
1325	0.1209254493
1326	0.1208643837
1327	0.1208396363
1328	0.1208229829
1329	0.1207813672
1330	0.1207359655
1331	0.1206855236
1332	0.1206681267
1333	0.1206343736
1334	0.1205890665
1335	0.1205630735
1336	0.1205373371
1337	0.1205203473
1338	0.1204894452
1339	0.1204471986
1340	0.1204304577
1341	0.1203819313
1342	0.1203655088
1343	0.1203055781
1344	0.1202806266
1345	0.1202364409
1346	0.1201820271
1347	0.1201408747
1348	0.1201139876
1349	0.1200778608
1350	0.1200559626
1351	0.1200204254
1352	0.1199902677
1353	0.11998784
1354	0.1199611488
1355	0.1199275964
1356	0.1198854961
1357	0.1198854949
1358	0.1198438698
1359	0.1198172492
1360	0.1198152009
1361	0.1198089208
1362	0.1197902355
1363	0.1197657643
1364	0.119765064
1365	0.1197364245
1366	0.1197023801
1367	0.1196593866
1368	0.1196511021
1369	0.1196330966
1370	0.1196054859
1371	0.1195734339
1372	0.1195433232
1373	0.1195115352
1374	0.1194861715
1375	0.1194583978
1376	0.1194448567
1377	0.1194341345
1378	0.1194146082
1379	0.1193414036
1380	0.119311306
1381	0.119293269
1382	0.1192686394
1383	0.1192371613
1384	0.1192004071
1385	0.1191779649
1386	0.1191457948
1387	0.1191013543
1388	0.1190617491
1389	0.1190279435
1390	0.1189959631
1391	0.1189833284
1392	0.1189551798
1393	0.1189295049
1394	0.1188822448
1395	0.1188769013
1396	0.1188376399
1397	0.1188219277
1398	0.1187771173
1399	0.1187313619
1400	0.1186949771
1401	0.1186643721
1402	0.1186426349
1403	0.1186199689
1404	0.118582145
1405	0.1185416721
1406	0.1184770284
1407	0.1184563776
1408	0.1183985656
1409	0.1183871528
1410	0.1183395593
1411	0.118333984
1412	0.1182961143
1413	0.1182617614
1414	0.1182098468
1415	0.1181780529
1416	0.1181460396
1417	0.1181194928
1418	0.1180967768
1419	0.1180654954
1420	0.1180344115
1421	0.1180242508
1422	0.117997493
1423	0.1179220428
1424	0.1179066379
1425	0.1178655707
1426	0.1178482211
1427	0.1178234
1428	0.1177751451
1429	0.117727279
1430	0.1176934067
1431	0.1176539894
1432	0.1176274495
1433	0.117605194
1434	0.1175793149
1435	0.1175684718
1436	0.1175443886
1437	0.1175222212
1438	0.1174979894
1439	0.1174648328
1440	0.1174291054
1441	0.1173834224
1442	0.1173629469
1443	0.1173177317
1444	0.1173066559
1445	0.1172854476
1446	0.1172489759
1447	0.117198819
1448	0.1171618867
1449	0.1171065089
1450	0.1170867033
1451	0.117064725
1452	0.1170463206
1453	0.1169829673
1454	0.1169689536
1455	0.1169502513
1456	0.1169395755
1457	0.1168939844
1458	0.1168895198
1459	0.1168579237
1460	0.1168245456
1461	0.1168073331
1462	0.1167723786
1463	0.1167204223
1464	0.1166899254
1465	0.1166685789
1466	0.116603845
1467	0.1165639299
1468	0.1165296541
1469	0.116506276
1470	0.1164779629
1471	0.1164264409
1472	0.1163894236
1473	0.1163788444
1474	0.1163446446
1475	0.1163057295
1476	0.1162858726
1477	0.1162594902
1478	0.1162095612
1479	0.1161861348
1480	0.1161472182
1481	0.1161124166
1482	0.1160849367
1483	0.116062164
1484	0.1160391186
1485	0.11601972
1486	0.116006308
1487	0.115984574
1488	0.1159457731
1489	0.1158955272
1490	0.1158821641
1491	0.1158509778
1492	0.1157961145
1493	0.1157765697
1494	0.1157441604
1495	0.115742017
1496	0.1157029108
1497	0.1156464169
1498	0.1156180196
1499	0.1155877533
1500	0.1155612167
1501	0.1155331758
1502	0.115498981
1503	0.1154648086
1504	0.1154534601
1505	0.1154473998
1506	0.115415061
1507	0.1153885424
1508	0.1153667171
1509	0.1153428161
1510	0.1153280072
1511	0.1152966937
1512	0.1152034833
1513	0.1151970363
1514	0.1151655614
1515	0.1151362421
1516	0.1150862571
1517	0.1150708379
1518	0.1150408018
1519	0.1150040209
1520	0.1149608932
1521	0.1149365127
1522	0.1148917048
1523	0.1148744417
1524	0.1148549523
1525	0.1148308671
1526	0.114824419
1527	0.114810185
1528	0.1147850543
1529	0.1147707353
1530	0.1147642421
1531	0.1147123474
1532	0.1146882955
1533	0.1146526094
1534	0.1146216865
1535	0.1145690883
1536	0.1145347112
1537	0.1144881674
1538	0.1144457205
1539	0.1144174356
1540	0.1143688787
1541	0.1143260746
1542	0.1143058119
1543	0.1142619616
1544	0.1142260123
1545	0.1141959542
1546	0.1141552376
1547	0.1141484739
1548	0.1141257296
1549	0.1141150808
1550	0.1140926214
1551	0.1140646848
1552	0.1140282318
1553	0.1140154002
1554	0.1139637936
1555	0.1139576466
1556	0.1139164838
1557	0.1139027577
1558	0.1138559752
1559	0.1138005512
1560	0.1137706592
1561	0.113757374
1562	0.1137415261
1563	0.1137387127
1564	0.1137095041
1565	0.1137048759
1566	0.1136824148
1567	0.1136422033
1568	0.1136207513
1569	0.1135972212
1570	0.1135920941
1571	0.1135655155
1572	0.1135506663
1573	0.1135346022
1574	0.1135007963
1575	0.1134900847
1576	0.1134420725
1577	0.113402468
1578	0.1133795743
1579	0.1133271972
1580	0.1133156662
1581	0.1132743821
1582	0.1132655696
1583	0.1131632414
1584	0.113155498
1585	0.1131413378
1586	0.1131180129
1587	0.1130692929
1588	0.1130469026
1589	0.1130117963
1590	0.11298282
1591	0.112917912
1592	0.1128806751
1593	0.1128749846
1594	0.1128436559
1595	0.1128063797
1596	0.112763176
1597	0.1127382057
1598	0.1126854358
1599	0.1126416705
1600	0.1126259998
1601	0.1126123752
1602	0.1125480477
1603	0.1125142517
1604	0.1124760213
1605	0.1124463394
1606	0.1124379372
1607	0.1123905371
1608	0.1123522661
1609	0.1123154753
1610	0.1122790249
1611	0.1122661592
1612	0.1122506223
1613	0.1122256319
1614	0.1122026284
1615	0.1121694015
1616	0.1121439775
1617	0.1121038668
1618	0.1120820605
1619	0.1120577608
1620	0.1120278731
1621	0.111996378
1622	0.1119681451
1623	0.111887618
1624	0.1118612404
1625	0.111847659
1626	0.1118350911
1627	0.1117813069
1628	0.111753044
1629	0.1117117701
1630	0.1116834209
1631	0.1116604501
1632	0.1116068226
1633	0.111593653
1634	0.1115469198
1635	0.1115304327
1636	0.1114928053
1637	0.1114738889
1638	0.1114262497
1639	0.1114004985
1640	0.1113774851
1641	0.1113590762
1642	0.1113523933
1643	0.1113156698
1644	0.1112938599
1645	0.1112857697
1646	0.1112443446
1647	0.1112250763
1648	0.1112018791
1649	0.1111674511
1650	0.1111320426
1651	0.1110918645
1652	0.1110341805
1653	0.1110309595
1654	0.111009893
1655	0.1109815098
1656	0.1109622144
1657	0.1109336722
1658	0.1109126155
1659	0.1108983842
1660	0.1108794664
1661	0.1108514771
1662	0.1108215235
1663	0.1107605532
1664	0.110745285
1665	0.1107139709
1666	0.1106988404
1667	0.1106847795
1668	0.1106652776
1669	0.1106369606
1670	0.1106000321
1671	0.1105730071
1672	0.1105612781
1673	0.1105327185
1674	0.1104797759
1675	0.1104475674
1676	0.110399569
1677	0.1103760597
1678	0.1103612659
1679	0.1103268364
1680	0.1102421759
1681	0.1102046933
1682	0.1101814294
1683	0.1101354124
1684	0.1100958282
1685	0.1100784935
1686	0.1100512244
1687	0.1100370059
1688	0.1100168418
1689	0.1100005558
1690	0.1099712172
1691	0.1099485962
1692	0.1099162006
1693	0.1098842891
1694	0.1098695537
1695	0.1098185247
1696	0.1097808972
1697	0.1097519385
1698	0.1097280693
1699	0.1096695085
1700	0.1096600251
1701	0.1096508983
1702	0.1096120338
1703	0.1095808183
1704	0.1095781218
1705	0.1095301722
1706	0.109515038
1707	0.1094970908
1708	0.1094647529
1709	0.109446653
1710	0.1093972594
1711	0.1093599211
1712	0.109334606
1713	0.1092967529
1714	0.1092477394
1715	0.10921443
1716	0.1091631254
1717	0.1091240393
1718	0.1090904349
1719	0.109064589
1720	0.1090442805
1721	0.1090179161
1722	0.1089776099
1723	0.108964308
1724	0.1088898295
1725	0.1088518591
1726	0.1088067737
1727	0.1087738868
1728	0.1087319034
1729	0.1086708995
1730	0.1086352727
1731	0.1086029141
1732	0.108581463
1733	0.1085536993
1734	0.1085394165
1735	0.1085187941
1736	0.1084792464
1737	0.1084586473
1738	0.1084478338
1739	0.1084172047
1740	0.1083832899
1741	0.1083722657
1742	0.1083482536
1743	0.1083263563
1744	0.1082907812
1745	0.1082798603
1746	0.1082700767
1747	0.1082221974
1748	0.1082149157
1749	0.108157093
1750	0.1081295141
1751	0.1081124726
1752	0.1080932288
1753	0.1080925
1754	0.108077183
1755	0.1080460148
1756	0.1080382279
1757	0.1079933707
1758	0.1079740952
1759	0.1079437419
1760	0.1079223517
1761	0.1078996827
1762	0.1078703441
1763	0.1078476212
1764	0.107839565
1765	0.1078186939
1766	0.1078133119
1767	0.1077943224
1768	0.107775949
1769	0.1077610156
1770	0.1077488077
1771	0.1077179824
1772	0.1077028023
1773	0.1076574145
1774	0.107643258
1775	0.1076036133
1776	0.1075425499
1777	0.1075025928
1778	0.1074846346
1779	0.1074587247
1780	0.1074114321
1781	0.1073962184
1782	0.1073743103
1783	0.107356964
1784	0.1073371917
1785	0.1073309589
1786	0.1073064497
1787	0.1072735595
1788	0.1072528533
1789	0.1072301182
1790	0.1071934194
1791	0.1071807294
1792	0.1071351997
1793	0.1071243826
1794	0.1071147905
1795	0.1070729828
1796	0.1070688986
1797	0.1070310403
1798	0.1070160295
1799	0.1069688238
1800	0.1069332628
1801	0.1069108105
1802	0.1068730494
1803	0.1068605162
1804	0.106837853
1805	0.1068029125
1806	0.106794993
1807	0.1067694088
1808	0.1067405166
1809	0.1067116064
1810	0.1066926112
1811	0.1066777261
1812	0.1066508962
1813	0.1066327869
1814	0.1066197393
1815	0.1065896902
1816	0.106553822
1817	0.1065364258
1818	0.1065024944
1819	0.1064717848
1820	0.1064454134
1821	0.1064149475
1822	0.1063632783
